,PC,bacteria_id,loading,sign,bacteria_name
174,PC2,45,3151.447575821187,positive,Clostridium symbiosum et rel.
175,PC2,46,2.0648933421424127,negative,Clostridium thermocellum et rel.
176,PC2,47,277.09358632943565,negative,Collinsella
177,PC2,48,11.146532934980481,negative,Coprobacillus catenaformis et rel.
178,PC2,49,1493.5009575459808,positive,Coprococcus eutactus et rel.
179,PC2,50,1.2407940842891532,negative,Corynebacterium
180,PC2,51,4.403422424097559,negative,Desulfovibrio et rel.
181,PC2,52,1406.2328614172739,negative,Dialister
182,PC2,53,352.2180364115422,positive,Dorea formicigenerans et rel.
183,PC2,54,6.666075329903418,negative,Eggerthella lenta et rel.
184,PC2,55,11.424049128358623,positive,Enterobacter aerogenes et rel.
185,PC2,56,17.44056573534335,negative,Enterococcus
186,PC2,57,12.319554583448062,negative,Escherichia coli et rel.
187,PC2,58,435.5243011700758,negative,Eubacterium biforme et rel.
188,PC2,59,15.956749536043933,negative,Eubacterium cylindroides et rel.
189,PC2,60,372.24921009678354,positive,Eubacterium hallii et rel.
190,PC2,61,19.956094935721275,negative,Eubacterium limosum et rel.
191,PC2,62,1251.0302946698207,positive,Eubacterium rectale et rel.
192,PC2,63,45.74830656774959,positive,Eubacterium siraeum et rel.
193,PC2,64,2370.500047762412,positive,Eubacterium ventriosum et rel.
194,PC2,65,71530.4517515293,positive,Faecalibacterium prausnitzii et rel.
195,PC2,66,3.240632629261918,negative,Fusobacteria
196,PC2,67,1.5785741403746323,negative,Gemella
197,PC2,68,2.0956583693548416,negative,Granulicatella
198,PC2,69,3.371024801534122,negative,Haemophilus
199,PC2,70,2.5081322448997794,negative,Helicobacter
200,PC2,71,8.529013551516247,positive,Klebisiella pneumoniae et rel.
201,PC2,72,979.3918779545917,positive,Lachnobacillus bovis et rel.
202,PC2,73,892.4730661286742,positive,Lachnospira pectinoschiza et rel.
203,PC2,74,4.644755500273249,negative,Lactobacillus catenaformis et rel.
204,PC2,75,153.01216992811882,positive,Lactobacillus gasseri et rel.
205,PC2,76,121.82095836187517,negative,Lactobacillus plantarum et rel.
206,PC2,77,89.37449464179252,negative,Lactobacillus salivarius et rel.
207,PC2,78,1.2128324237094403,negative,Lactococcus
208,PC2,79,0.6807810532808978,negative,Leminorella
209,PC2,80,31.333423610268525,negative,Megamonas hypermegale et rel.
210,PC2,81,57.32291972381211,negative,Megasphaera elsdenii et rel.
211,PC2,82,0.012034437591465035,negative,Methylobacterium
212,PC2,83,0.6646832838039417,negative,Micrococcaceae
213,PC2,84,74.34060187625103,negative,Mitsuokella multiacida et rel.
214,PC2,85,1.5761995740700236,negative,Moraxellaceae
215,PC2,86,0.009258395814771584,negative,Novosphingobium
216,PC2,87,0.7935364645247496,negative,Oceanospirillum
217,PC2,88,7591.0282541002625,negative,Oscillospira guillermondii et rel.
218,PC2,89,1687.8821055992007,positive,Outgrouping clostridium cluster XIVa
219,PC2,90,4.351231533022385,negative,Oxalobacter formigenes et rel.
220,PC2,91,600.5312101029971,positive,Papillibacter cinnamivorans et rel.
221,PC2,92,322.5985360050118,positive,Parabacteroides distasonis et rel.
222,PC2,93,36.54080587988033,negative,Peptococcus niger et rel.
223,PC2,94,3.1036889797432394,negative,Peptostreptococcus anaerobius et rel.
224,PC2,95,9.013107166513599,negative,Peptostreptococcus micros et rel.
225,PC2,96,80.76524672506554,negative,Phascolarctobacterium faecium et rel.
226,PC2,97,1035.5799347336806,positive,Prevotella melaninogenica et rel.
227,PC2,98,225.1865141343612,positive,Prevotella oralis et rel.
228,PC2,99,5.123647833445651,positive,Prevotella ruminicola et rel.
229,PC2,100,114.06009466047207,positive,Prevotella tannerae et rel.
230,PC2,101,3.0335108565552438,negative,Propionibacterium
231,PC2,102,5.396414108885928,negative,Proteus et rel.
232,PC2,103,0.8588320911823902,negative,Pseudomonas
233,PC2,104,542.8186928975779,positive,Roseburia intestinalis et rel.
234,PC2,105,866.437985827111,positive,Ruminococcus bromii et rel.
235,PC2,106,4864.9621848253355,positive,Ruminococcus callidus et rel.
236,PC2,107,361.4478978792256,positive,Ruminococcus gnavus et rel.
237,PC2,108,432.695323859044,positive,Ruminococcus lactaris et rel.
238,PC2,109,4476.037959372188,positive,Ruminococcus obeum et rel.
239,PC2,110,18.292937613989984,positive,Serratia
240,PC2,111,2503.09516268076,negative,Sporobacter termitidis et rel.
241,PC2,112,1.4101478986128189,negative,Staphylococcus
242,PC2,113,260.4856688672797,negative,Streptococcus bovis et rel.
243,PC2,114,29.78225198166063,negative,Streptococcus intermedius et rel.
244,PC2,115,145.34442677599648,negative,Streptococcus mitis et rel.
245,PC2,116,8093.171949761724,positive,Subdoligranulum variable at rel.
246,PC2,117,138.46988733561872,positive,Sutterella wadsworthia et rel.
247,PC2,118,144.6009571705224,positive,Tannerella et rel.
248,PC2,119,3.0339631669835,positive,Uncultured Bacteroidetes
249,PC2,120,2.1288936540218053,positive,Uncultured Chroococcales
250,PC2,121,1945.3692865168048,negative,Uncultured Clostridium (sensu stricto)les I
251,PC2,122,1284.5867123899234,negative,Uncultured Clostridium (sensu stricto)les II
252,PC2,123,288.78837645229237,negative,Uncultured Mollicutes
253,PC2,124,28.17628998349827,negative,Uncultured Selenomonadaceae
254,PC2,125,48.10875567088097,positive,Veillonella
255,PC2,126,11.820578459630264,negative,Vibrio
256,PC2,127,2.4621599149106306,negative,Weissella et rel.
257,PC2,128,16.562906561729072,positive,Wissella et rel.
258,PC2,129,0.24064377405945322,positive,Xanthomonadaceae
259,PC2,130,0.03771708692794562,negative,Yersinia et rel.
260,PC3,1,0.8263058139754154,positive,Actinomycetaceae
261,PC3,2,0.4154255765872311,negative,Aerococcus
262,PC3,3,0.1768428184069483,negative,Aeromonas
263,PC3,4,1190.6812370035232,positive,Akkermansia
264,PC3,5,4.684828105966061,positive,Alcaligenes faecalis et rel.
265,PC3,6,3874.2991435846075,positive,Allistipes et rel.
266,PC3,7,0.1539247888146612,negative,Anaerobiospirillum
267,PC3,8,2.2738033543272054,positive,Anaerofustis
268,PC3,9,2046.0798944762648,negative,Anaerostipes caccae et rel.
269,PC3,10,845.4268441693976,positive,Anaerotruncus colihominis et rel.
270,PC3,11,303.90917895800965,positive,Anaerovorax odorimutans et rel.
271,PC3,12,3.1499738042602576,positive,Aneurinibacillus
272,PC3,13,7.25409212346793,positive,Aquabacterium
273,PC3,14,0.30851524351895493,positive,Asteroleplasma et rel.
274,PC3,15,1.1352121205896328,positive,Atopobium
275,PC3,16,0.3061074399817555,negative,Bacillus
276,PC3,17,1655.8056127601963,positive,Bacteroides fragilis et rel.
277,PC3,18,51.238022520436324,positive,Bacteroides intestinalis et rel.
278,PC3,19,385.5942311642196,positive,Bacteroides ovatus et rel.
279,PC3,20,718.0974102233116,positive,Bacteroides plebeius et rel.
280,PC3,21,380.6288693717512,positive,Bacteroides splachnicus et rel.
281,PC3,22,146.87700662026137,positive,Bacteroides stercoris et rel.
282,PC3,23,1158.0459080344833,positive,Bacteroides uniformis et rel.
283,PC3,24,5197.486840822079,positive,Bacteroides vulgatus et rel.
284,PC3,25,521.2160973358099,positive,Bifidobacterium
285,PC3,26,8.821013885915471,positive,Bilophila et rel.
286,PC3,27,0.15370706980617266,positive,Brachyspira
287,PC3,28,572.7962346486961,positive,Bryantella formatexigens et rel.
288,PC3,29,18.357098417787586,positive,Bulleidia moorei et rel.
289,PC3,30,5.055852723132767,negative,Burkholderia
290,PC3,31,1087.3457787656803,positive,Butyrivibrio crossotus et rel.
291,PC3,32,0.2513337660188734,positive,Campylobacter
292,PC3,33,44.83917286041352,negative,Catenibacterium mitsuokai et rel.
293,PC3,34,46.628008454733916,negative,Clostridium (sensu stricto)
294,PC3,35,15484.511225136903,positive,Clostridium cellulosi et rel.
295,PC3,36,360.2232959893791,positive,Clostridium colinum et rel.
296,PC3,37,4076.314132746813,negative,Clostridium difficile et rel.
297,PC3,38,0.5005187081337045,positive,Clostridium felsineum et rel.
298,PC3,39,4275.600447491388,positive,Clostridium leptum et rel.
299,PC3,40,720.11976502643,negative,Clostridium nexile et rel.
300,PC3,41,5150.673260736565,positive,Clostridium orbiscindens et rel.
301,PC3,42,18.926873716813695,negative,Clostridium ramosum et rel.
302,PC3,43,27.72612122109422,negative,Clostridium sphenoides et rel.
303,PC3,44,111.10242486102933,negative,Clostridium stercorarium et rel.
304,PC3,45,2001.6106430636066,positive,Clostridium symbiosum et rel.
305,PC3,46,3.3844279330101372,positive,Clostridium thermocellum et rel.
306,PC3,47,141.69294176772732,negative,Collinsella
307,PC3,48,39.95111358164344,negative,Coprobacillus catenaformis et rel.
308,PC3,49,2788.564218239462,negative,Coprococcus eutactus et rel.
309,PC3,50,1.8085404631385518,positive,Corynebacterium
310,PC3,51,7.061728467386462,positive,Desulfovibrio et rel.
311,PC3,52,361.5437843288513,negative,Dialister
312,PC3,53,861.193219893299,negative,Dorea formicigenerans et rel.
313,PC3,54,7.180771468538503,positive,Eggerthella lenta et rel.
314,PC3,55,13.160600026610796,negative,Enterobacter aerogenes et rel.
315,PC3,56,3.723980408602842,positive,Enterococcus
316,PC3,57,56.02369692206552,positive,Escherichia coli et rel.
317,PC3,58,500.8687637053814,positive,Eubacterium biforme et rel.
318,PC3,59,22.60239781141741,negative,Eubacterium cylindroides et rel.
319,PC3,60,823.2685388663472,negative,Eubacterium hallii et rel.
320,PC3,61,21.052989094369387,positive,Eubacterium limosum et rel.
321,PC3,62,259.3178331233118,negative,Eubacterium rectale et rel.
322,PC3,63,61.47537570474096,positive,Eubacterium siraeum et rel.
323,PC3,64,573.6925121401669,negative,Eubacterium ventriosum et rel.
324,PC3,65,5881.478653189176,positive,Faecalibacterium prausnitzii et rel.
325,PC3,66,0.01827980903735513,positive,Fusobacteria
326,PC3,67,0.1404991903526776,negative,Gemella
327,PC3,68,6.713372531066399,negative,Granulicatella
328,PC3,69,1.4265579574723826,positive,Haemophilus
329,PC3,70,0.7233567086947429,positive,Helicobacter
330,PC3,71,7.460376673445764,positive,Klebisiella pneumoniae et rel.
331,PC3,72,175.38284006593486,positive,Lachnobacillus bovis et rel.
332,PC3,73,1158.0775241969213,positive,Lachnospira pectinoschiza et rel.
333,PC3,74,1.7759979342000292,negative,Lactobacillus catenaformis et rel.
334,PC3,75,141.41973500394445,positive,Lactobacillus gasseri et rel.
335,PC3,76,92.43921498364662,negative,Lactobacillus plantarum et rel.
336,PC3,77,77.2001414748217,negative,Lactobacillus salivarius et rel.
337,PC3,78,17.600966660594537,negative,Lactococcus
338,PC3,79,5.980461469472455,positive,Leminorella
339,PC3,80,17.462170683157996,positive,Megamonas hypermegale et rel.
340,PC3,81,30.835588862471436,negative,Megasphaera elsdenii et rel.
341,PC3,82,0.02696557803061183,positive,Methylobacterium
342,PC3,83,0.20340962341034566,negative,Micrococcaceae
343,PC3,84,461.2070884982744,positive,Mitsuokella multiacida et rel.
344,PC3,85,1.0386308351402738,positive,Moraxellaceae
345,PC3,86,1.6881241720010123,positive,Novosphingobium
346,PC3,87,14.02229723358685,positive,Oceanospirillum
347,PC3,88,48484.954388856415,positive,Oscillospira guillermondii et rel.
348,PC3,89,692.1413614573647,negative,Outgrouping clostridium cluster XIVa
349,PC3,90,269.86805313559455,positive,Oxalobacter formigenes et rel.
350,PC3,91,120.02952156507872,positive,Papillibacter cinnamivorans et rel.
351,PC3,92,812.9489695434962,positive,Parabacteroides distasonis et rel.
352,PC3,93,62.28108244249374,positive,Peptococcus niger et rel.
353,PC3,94,0.7121574008404544,negative,Peptostreptococcus anaerobius et rel.
354,PC3,95,4.001756541634509,positive,Peptostreptococcus micros et rel.
355,PC3,96,217.05905189529827,positive,Phascolarctobacterium faecium et rel.
356,PC3,97,888.3104751992562,negative,Prevotella melaninogenica et rel.
357,PC3,98,220.41475706842132,positive,Prevotella oralis et rel.
358,PC3,99,13.164978909280066,positive,Prevotella ruminicola et rel.
359,PC3,100,119.94249122683284,positive,Prevotella tannerae et rel.
360,PC3,101,3.0078346349961262,negative,Propionibacterium
361,PC3,102,3.909213065872251,positive,Proteus et rel.
362,PC3,103,0.5641918990283661,negative,Pseudomonas
363,PC3,104,526.6587261809098,negative,Roseburia intestinalis et rel.
364,PC3,105,1635.805983809743,positive,Ruminococcus bromii et rel.
365,PC3,106,1917.8853688968372,positive,Ruminococcus callidus et rel.
366,PC3,107,47.18061681761659,positive,Ruminococcus gnavus et rel.
367,PC3,108,99.08886902517911,positive,Ruminococcus lactaris et rel.
368,PC3,109,8530.242465998273,negative,Ruminococcus obeum et rel.
369,PC3,110,6.69243263942519,positive,Serratia
370,PC3,111,16505.071920737344,positive,Sporobacter termitidis et rel.
371,PC3,112,0.4823119382012274,negative,Staphylococcus
372,PC3,113,1441.5647683002987,negative,Streptococcus bovis et rel.
373,PC3,114,59.74438083061886,negative,Streptococcus intermedius et rel.
374,PC3,115,475.11976830416904,negative,Streptococcus mitis et rel.
375,PC3,116,9151.877132355656,positive,Subdoligranulum variable at rel.
376,PC3,117,170.9807926209122,positive,Sutterella wadsworthia et rel.
377,PC3,118,373.97960960271763,positive,Tannerella et rel.
378,PC3,119,44.073055116116585,positive,Uncultured Bacteroidetes
379,PC3,120,2.546558432677395,positive,Uncultured Chroococcales
380,PC3,121,4781.80159005555,positive,Uncultured Clostridium (sensu stricto)les I
381,PC3,122,4942.272890859616,positive,Uncultured Clostridium (sensu stricto)les II
382,PC3,123,596.1617587218342,positive,Uncultured Mollicutes
383,PC3,124,19.897017405831427,negative,Uncultured Selenomonadaceae
384,PC3,125,9.024246309804917,positive,Veillonella
385,PC3,126,12.49203449962141,positive,Vibrio
386,PC3,127,0.11253872703246691,positive,Weissella et rel.
387,PC3,128,0.5165381994199509,positive,Wissella et rel.
388,PC3,129,1.3998066982804063,negative,Xanthomonadaceae
389,PC3,130,0.7764620574182155,positive,Yersinia et rel.
390,PC4,1,2.692837957124728,positive,Actinomycetaceae
391,PC4,2,0.448384273539506,positive,Aerococcus
392,PC4,3,0.4302888910292941,positive,Aeromonas
393,PC4,4,539.2259363000959,positive,Akkermansia
394,PC4,5,0.7925569020340246,negative,Alcaligenes faecalis et rel.
395,PC4,6,435.52382968831057,negative,Allistipes et rel.
396,PC4,7,0.3974735108402429,negative,Anaerobiospirillum
397,PC4,8,8.183634932788648,positive,Anaerofustis
398,PC4,9,4444.5034289910045,positive,Anaerostipes caccae et rel.
399,PC4,10,80.40003498723102,positive,Anaerotruncus colihominis et rel.
400,PC4,11,473.31993300768397,positive,Anaerovorax odorimutans et rel.
401,PC4,12,3.7000943520078153,positive,Aneurinibacillus
402,PC4,13,11.798391848592562,negative,Aquabacterium
403,PC4,14,0.6033791822378692,negative,Asteroleplasma et rel.
404,PC4,15,2.753853693181528,positive,Atopobium
405,PC4,16,0.044881357043399635,negative,Bacillus
406,PC4,17,945.7830239288987,negative,Bacteroides fragilis et rel.
407,PC4,18,2.571834799878859,positive,Bacteroides intestinalis et rel.
408,PC4,19,346.45517195655594,negative,Bacteroides ovatus et rel.
409,PC4,20,229.8387089206294,negative,Bacteroides plebeius et rel.
410,PC4,21,180.57649631157156,negative,Bacteroides splachnicus et rel.
411,PC4,22,135.81933714241643,negative,Bacteroides stercoris et rel.
412,PC4,23,488.0184921172835,negative,Bacteroides uniformis et rel.
413,PC4,24,12190.02873792277,negative,Bacteroides vulgatus et rel.
414,PC4,25,2135.1551964513496,positive,Bifidobacterium
415,PC4,26,3.795879290015432,negative,Bilophila et rel.
416,PC4,27,1.5124475019145638,negative,Brachyspira
417,PC4,28,1432.0809227219695,positive,Bryantella formatexigens et rel.
418,PC4,29,6.9715923378463645,positive,Bulleidia moorei et rel.
419,PC4,30,7.146699292663013,positive,Burkholderia
420,PC4,31,2410.5750280861525,positive,Butyrivibrio crossotus et rel.
421,PC4,32,3.632890195058301,negative,Campylobacter
422,PC4,33,6.130580364605782,positive,Catenibacterium mitsuokai et rel.
423,PC4,34,6.42229552856445,positive,Clostridium (sensu stricto)
424,PC4,35,8764.931931129193,positive,Clostridium cellulosi et rel.
425,PC4,36,165.66579527611748,positive,Clostridium colinum et rel.
426,PC4,37,4487.1891538118325,negative,Clostridium difficile et rel.
427,PC4,38,0.7067032964727917,negative,Clostridium felsineum et rel.
428,PC4,39,3742.6111910066998,positive,Clostridium leptum et rel.
429,PC4,40,2697.347455166634,positive,Clostridium nexile et rel.
430,PC4,41,4092.6839526457798,positive,Clostridium orbiscindens et rel.
431,PC4,42,42.95220315407094,positive,Clostridium ramosum et rel.
432,PC4,43,2662.3640842557247,positive,Clostridium sphenoides et rel.
433,PC4,44,271.672456263363,positive,Clostridium stercorarium et rel.
434,PC4,45,3784.5825337082674,positive,Clostridium symbiosum et rel.
