,PC,bacteria_id,loading,sign,bacteria_name
92,PC1,93,4.05904994290387,negative,Peptococcus niger et rel.
93,PC1,94,4.157989141456269,negative,Peptostreptococcus anaerobius et rel.
94,PC1,95,0.8591171878109601,negative,Peptostreptococcus micros et rel.
95,PC1,96,232.5128153051632,positive,Phascolarctobacterium faecium et rel.
96,PC1,97,216370.25142134287,positive,Prevotella melaninogenica et rel.
97,PC1,98,32617.280647470645,positive,Prevotella oralis et rel.
98,PC1,99,35.905761971793595,positive,Prevotella ruminicola et rel.
99,PC1,100,19.726837350059455,negative,Prevotella tannerae et rel.
100,PC1,101,8.360019380748668,negative,Propionibacterium
101,PC1,102,1.5897761912295643,negative,Proteus et rel.
102,PC1,103,1.4260865371197502,negative,Pseudomonas
103,PC1,104,264.057745108806,negative,Roseburia intestinalis et rel.
104,PC1,105,1617.0005954036753,negative,Ruminococcus bromii et rel.
105,PC1,106,532.7200883338938,negative,Ruminococcus callidus et rel.
106,PC1,107,748.7400507837999,negative,Ruminococcus gnavus et rel.
107,PC1,108,624.4016892796769,negative,Ruminococcus lactaris et rel.
108,PC1,109,8750.962092556696,negative,Ruminococcus obeum et rel.
109,PC1,110,54.99497601952598,negative,Serratia
110,PC1,111,356.4929878033814,negative,Sporobacter termitidis et rel.
111,PC1,112,0.5431261718778393,negative,Staphylococcus
112,PC1,113,967.2154396965155,negative,Streptococcus bovis et rel.
113,PC1,114,51.284739005855585,negative,Streptococcus intermedius et rel.
114,PC1,115,167.18276963163302,negative,Streptococcus mitis et rel.
115,PC1,116,8789.730030529037,negative,Subdoligranulum variable at rel.
116,PC1,117,118.29691564861238,positive,Sutterella wadsworthia et rel.
117,PC1,118,74.29317460987308,negative,Tannerella et rel.
118,PC1,119,26.86116051185521,positive,Uncultured Bacteroidetes
119,PC1,120,18.212665210802715,negative,Uncultured Chroococcales
120,PC1,121,947.6310309525803,positive,Uncultured Clostridium (sensu stricto)les I
121,PC1,122,623.0909237936868,negative,Uncultured Clostridium (sensu stricto)les II
122,PC1,123,227.575488995192,positive,Uncultured Mollicutes
123,PC1,124,6.525636152701578,negative,Uncultured Selenomonadaceae
124,PC1,125,1.0858452256925892,positive,Veillonella
125,PC1,126,2.3564935764624066,negative,Vibrio
126,PC1,127,1.9895599759364313,negative,Weissella et rel.
127,PC1,128,1.4261946753285208,negative,Wissella et rel.
128,PC1,129,8.399520697332465,positive,Xanthomonadaceae
129,PC1,130,1.6317163992010222,negative,Yersinia et rel.
130,PC2,1,3.5852783236736947,negative,Actinomycetaceae
131,PC2,2,1.6624002865200724,negative,Aerococcus
132,PC2,3,1.5062572226367508,negative,Aeromonas
133,PC2,4,860.7344483866474,positive,Akkermansia
134,PC2,5,19.997434348769783,positive,Alcaligenes faecalis et rel.
135,PC2,6,6081.224160214576,positive,Allistipes et rel.
136,PC2,7,1.1020293341930494,negative,Anaerobiospirillum
137,PC2,8,1.0510044829548113,positive,Anaerofustis
138,PC2,9,1447.9435138581468,negative,Anaerostipes caccae et rel.
139,PC2,10,1658.162436950568,positive,Anaerotruncus colihominis et rel.
140,PC2,11,148.04715945631497,positive,Anaerovorax odorimutans et rel.
141,PC2,12,1.8723378265076926,positive,Aneurinibacillus
142,PC2,13,0.9359547605701217,positive,Aquabacterium
143,PC2,14,1.008222750584228,negative,Asteroleplasma et rel.
144,PC2,15,3.6488698648703726,negative,Atopobium
145,PC2,16,5.5010897126500735,negative,Bacillus
146,PC2,17,1581.0676829776305,positive,Bacteroides fragilis et rel.
147,PC2,18,128.74307160941171,positive,Bacteroides intestinalis et rel.
148,PC2,19,847.6496378208786,positive,Bacteroides ovatus et rel.
149,PC2,20,565.2785081106717,positive,Bacteroides plebeius et rel.
150,PC2,21,1035.1554254937691,positive,Bacteroides splachnicus et rel.
151,PC2,22,225.16456208005195,positive,Bacteroides stercoris et rel.
152,PC2,23,883.4167060596125,positive,Bacteroides uniformis et rel.
153,PC2,24,15841.415378643042,positive,Bacteroides vulgatus et rel.
154,PC2,25,5269.560802520471,negative,Bifidobacterium
155,PC2,26,3.006624448757234,negative,Bilophila et rel.
156,PC2,27,2.495871691234881,negative,Brachyspira
157,PC2,28,223.75558938175308,negative,Bryantella formatexigens et rel.
158,PC2,29,1.8109352198664534,negative,Bulleidia moorei et rel.
159,PC2,30,2.9615919272202498,negative,Burkholderia
160,PC2,31,2273.090657367462,positive,Butyrivibrio crossotus et rel.
161,PC2,32,7.00762212119932,negative,Campylobacter
162,PC2,33,117.64111953575151,negative,Catenibacterium mitsuokai et rel.
163,PC2,34,502.1542920639564,negative,Clostridium (sensu stricto)
164,PC2,35,10021.533691359955,positive,Clostridium cellulosi et rel.
165,PC2,36,466.0491069158844,positive,Clostridium colinum et rel.
166,PC2,37,4263.467559104664,negative,Clostridium difficile et rel.
167,PC2,38,1.34380504519096,negative,Clostridium felsineum et rel.
168,PC2,39,1715.1415558411857,positive,Clostridium leptum et rel.
169,PC2,40,936.183785082148,negative,Clostridium nexile et rel.
170,PC2,41,5068.789880182735,positive,Clostridium orbiscindens et rel.
171,PC2,42,24.362916825325197,negative,Clostridium ramosum et rel.
172,PC2,43,98.6938796497942,positive,Clostridium sphenoides et rel.
173,PC2,44,197.71017226938957,negative,Clostridium stercorarium et rel.
174,PC2,45,2439.6305754729055,positive,Clostridium symbiosum et rel.
175,PC2,46,0.37011167594162775,negative,Clostridium thermocellum et rel.
176,PC2,47,510.7863419715983,negative,Collinsella
177,PC2,48,24.842784732436648,negative,Coprobacillus catenaformis et rel.
178,PC2,49,3792.2295656037136,negative,Coprococcus eutactus et rel.
179,PC2,50,2.1112939895152816,negative,Corynebacterium
180,PC2,51,1.5490767220473352,negative,Desulfovibrio et rel.
181,PC2,52,493.3080321958252,negative,Dialister
182,PC2,53,1515.6361560240196,negative,Dorea formicigenerans et rel.
183,PC2,54,38.35836902327033,negative,Eggerthella lenta et rel.
184,PC2,55,17.714589670542,negative,Enterobacter aerogenes et rel.
185,PC2,56,128.29063607407232,negative,Enterococcus
186,PC2,57,422.56157100355,negative,Escherichia coli et rel.
187,PC2,58,125.23461530711215,negative,Eubacterium biforme et rel.
188,PC2,59,12.787550876531265,negative,Eubacterium cylindroides et rel.
189,PC2,60,1075.1914027772093,negative,Eubacterium hallii et rel.
190,PC2,61,25.496517240868517,negative,Eubacterium limosum et rel.
191,PC2,62,511.96635108627595,negative,Eubacterium rectale et rel.
192,PC2,63,85.20246691093685,positive,Eubacterium siraeum et rel.
193,PC2,64,1100.08938319386,negative,Eubacterium ventriosum et rel.
194,PC2,65,9234.11232530393,negative,Faecalibacterium prausnitzii et rel.
195,PC2,66,9.046005629886812,negative,Fusobacteria
196,PC2,67,1.2868164576904488,negative,Gemella
197,PC2,68,7.737325076864981,negative,Granulicatella
198,PC2,69,3.3608276056725037,negative,Haemophilus
199,PC2,70,5.413365846045822,negative,Helicobacter
200,PC2,71,4.46227232784276,negative,Klebisiella pneumoniae et rel.
201,PC2,72,155.31960491148297,positive,Lachnobacillus bovis et rel.
202,PC2,73,208.58013623133903,positive,Lachnospira pectinoschiza et rel.
203,PC2,74,10.265015236472339,negative,Lactobacillus catenaformis et rel.
204,PC2,75,98.22749493679468,negative,Lactobacillus gasseri et rel.
205,PC2,76,96.89907849716086,negative,Lactobacillus plantarum et rel.
206,PC2,77,45.35759912296521,negative,Lactobacillus salivarius et rel.
207,PC2,78,8.764927223780955,negative,Lactococcus
208,PC2,79,10.236969730643843,positive,Leminorella
209,PC2,80,6.50623512349365,negative,Megamonas hypermegale et rel.
210,PC2,81,28.729371170581096,positive,Megasphaera elsdenii et rel.
211,PC2,82,1.2752177798577404,negative,Methylobacterium
212,PC2,83,1.170567418809945,negative,Micrococcaceae
213,PC2,84,148.22860963324766,positive,Mitsuokella multiacida et rel.
214,PC2,85,2.1692438772250435,negative,Moraxellaceae
215,PC2,86,0.9175780932958172,negative,Novosphingobium
216,PC2,87,69.73684119567717,positive,Oceanospirillum
217,PC2,88,92456.97386039127,positive,Oscillospira guillermondii et rel.
218,PC2,89,1007.8224808177605,negative,Outgrouping clostridium cluster XIVa
219,PC2,90,301.4611158825816,positive,Oxalobacter formigenes et rel.
220,PC2,91,176.32909297951082,positive,Papillibacter cinnamivorans et rel.
221,PC2,92,1568.1645736761034,positive,Parabacteroides distasonis et rel.
222,PC2,93,44.66425737850101,positive,Peptococcus niger et rel.
223,PC2,94,5.409597055909845,positive,Peptostreptococcus anaerobius et rel.
224,PC2,95,3.53956825017795,negative,Peptostreptococcus micros et rel.
225,PC2,96,197.32364173784933,positive,Phascolarctobacterium faecium et rel.
226,PC2,97,1392.2668596741185,negative,Prevotella melaninogenica et rel.
227,PC2,98,288.4622707188957,negative,Prevotella oralis et rel.
228,PC2,99,11.445857509631054,positive,Prevotella ruminicola et rel.
229,PC2,100,798.982101682228,positive,Prevotella tannerae et rel.
230,PC2,101,8.846931519774467,negative,Propionibacterium
231,PC2,102,8.06429520512369,negative,Proteus et rel.
232,PC2,103,2.5220650983710877,negative,Pseudomonas
233,PC2,104,223.81151621819689,negative,Roseburia intestinalis et rel.
234,PC2,105,668.8771246543863,positive,Ruminococcus bromii et rel.
235,PC2,106,338.8765979100126,negative,Ruminococcus callidus et rel.
236,PC2,107,867.7199215273914,negative,Ruminococcus gnavus et rel.
237,PC2,108,105.4970324595356,negative,Ruminococcus lactaris et rel.
238,PC2,109,9498.198065949862,negative,Ruminococcus obeum et rel.
239,PC2,110,43.496003174628164,negative,Serratia
240,PC2,111,24433.83126949868,positive,Sporobacter termitidis et rel.
241,PC2,112,2.361046063725294,negative,Staphylococcus
242,PC2,113,1257.8564565408958,negative,Streptococcus bovis et rel.
243,PC2,114,20.430696188628342,negative,Streptococcus intermedius et rel.
244,PC2,115,342.114217118012,negative,Streptococcus mitis et rel.
245,PC2,116,4359.910010574763,negative,Subdoligranulum variable at rel.
246,PC2,117,126.31617815718278,positive,Sutterella wadsworthia et rel.
247,PC2,118,823.0671735477292,positive,Tannerella et rel.
248,PC2,119,89.30384240727935,positive,Uncultured Bacteroidetes
249,PC2,120,37.65242276904498,positive,Uncultured Chroococcales
250,PC2,121,5724.436284820188,positive,Uncultured Clostridium (sensu stricto)les I
251,PC2,122,5545.025327981227,positive,Uncultured Clostridium (sensu stricto)les II
252,PC2,123,458.04756182436716,positive,Uncultured Mollicutes
253,PC2,124,13.446513409424389,negative,Uncultured Selenomonadaceae
254,PC2,125,17.94169422818671,negative,Veillonella
255,PC2,126,9.196514481498083,positive,Vibrio
256,PC2,127,3.465021979801332,negative,Weissella et rel.
257,PC2,128,2.101562479133514,negative,Wissella et rel.
258,PC2,129,2.8484046104645824,negative,Xanthomonadaceae
259,PC2,130,2.5181046859391425,negative,Yersinia et rel.
260,PC3,1,4.372992414629001,negative,Actinomycetaceae
261,PC3,2,0.6033045522331344,negative,Aerococcus
262,PC3,3,0.26068048566420615,positive,Aeromonas
263,PC3,4,473.0701574797048,negative,Akkermansia
264,PC3,5,14.629699579863944,positive,Alcaligenes faecalis et rel.
265,PC3,6,4816.25119073112,positive,Allistipes et rel.
266,PC3,7,0.30239571031369383,negative,Anaerobiospirillum
267,PC3,8,0.033377980230874016,negative,Anaerofustis
268,PC3,9,683.7727102157913,positive,Anaerostipes caccae et rel.
269,PC3,10,258.35685012347267,negative,Anaerotruncus colihominis et rel.
270,PC3,11,337.58422306799423,negative,Anaerovorax odorimutans et rel.
271,PC3,12,1.1835307301408005,negative,Aneurinibacillus
272,PC3,13,7.668800832826427,positive,Aquabacterium
273,PC3,14,0.27250368738190667,negative,Asteroleplasma et rel.
274,PC3,15,3.3284911713450547,negative,Atopobium
275,PC3,16,2.0215784117836235,negative,Bacillus
276,PC3,17,3374.5044166832554,positive,Bacteroides fragilis et rel.
277,PC3,18,213.2770444315994,positive,Bacteroides intestinalis et rel.
278,PC3,19,1911.7154792276385,positive,Bacteroides ovatus et rel.
279,PC3,20,989.8223140144986,positive,Bacteroides plebeius et rel.
280,PC3,21,614.345295946574,positive,Bacteroides splachnicus et rel.
281,PC3,22,375.01316977738526,positive,Bacteroides stercoris et rel.
282,PC3,23,2594.226759277357,positive,Bacteroides uniformis et rel.
283,PC3,24,52364.39009656012,positive,Bacteroides vulgatus et rel.
284,PC3,25,1808.0237553947507,negative,Bifidobacterium
285,PC3,26,0.22912060324627667,positive,Bilophila et rel.
286,PC3,27,0.2548982904392078,negative,Brachyspira
287,PC3,28,2557.1737981999063,positive,Bryantella formatexigens et rel.
288,PC3,29,1.938670114549833,negative,Bulleidia moorei et rel.
289,PC3,30,4.401098794780066,positive,Burkholderia
290,PC3,31,1826.2955252510917,positive,Butyrivibrio crossotus et rel.
291,PC3,32,1.1415886443813763,negative,Campylobacter
292,PC3,33,215.58126519125136,negative,Catenibacterium mitsuokai et rel.
293,PC3,34,336.2739326387067,negative,Clostridium (sensu stricto)
294,PC3,35,8245.823275060795,negative,Clostridium cellulosi et rel.
295,PC3,36,186.2258950411847,positive,Clostridium colinum et rel.
296,PC3,37,1955.3344465215198,negative,Clostridium difficile et rel.
297,PC3,38,0.5211330351857079,negative,Clostridium felsineum et rel.
298,PC3,39,1775.6690063162962,negative,Clostridium leptum et rel.
299,PC3,40,433.84624511179805,negative,Clostridium nexile et rel.
300,PC3,41,3194.308576852434,negative,Clostridium orbiscindens et rel.
301,PC3,42,25.473192789536352,negative,Clostridium ramosum et rel.
302,PC3,43,859.7757273142113,positive,Clostridium sphenoides et rel.
303,PC3,44,65.59166864422508,positive,Clostridium stercorarium et rel.
304,PC3,45,4123.327499758885,positive,Clostridium symbiosum et rel.
305,PC3,46,1.0144586157845574,negative,Clostridium thermocellum et rel.
306,PC3,47,749.7800122960535,negative,Collinsella
307,PC3,48,14.420199469209486,negative,Coprobacillus catenaformis et rel.
308,PC3,49,2817.984847630033,negative,Coprococcus eutactus et rel.
309,PC3,50,1.1688073279390623,negative,Corynebacterium
310,PC3,51,4.254027727336212,negative,Desulfovibrio et rel.
311,PC3,52,602.1991900488237,positive,Dialister
312,PC3,53,1136.2012291645774,negative,Dorea formicigenerans et rel.
313,PC3,54,98.99910537824103,negative,Eggerthella lenta et rel.
314,PC3,55,51.65219247817004,positive,Enterobacter aerogenes et rel.
315,PC3,56,190.15573004315266,negative,Enterococcus
316,PC3,57,427.2630746762923,negative,Escherichia coli et rel.
317,PC3,58,403.3312573113638,negative,Eubacterium biforme et rel.
318,PC3,59,5.840170609224014,negative,Eubacterium cylindroides et rel.
319,PC3,60,306.969392761714,negative,Eubacterium hallii et rel.
320,PC3,61,42.511426714487826,negative,Eubacterium limosum et rel.
321,PC3,62,509.62012222868753,positive,Eubacterium rectale et rel.
322,PC3,63,15.332215406870038,positive,Eubacterium siraeum et rel.
323,PC3,64,786.1387776944136,positive,Eubacterium ventriosum et rel.
324,PC3,65,33393.20640820028,positive,Faecalibacterium prausnitzii et rel.
325,PC3,66,2.767041183762248,negative,Fusobacteria
326,PC3,67,0.5281875388968785,negative,Gemella
327,PC3,68,6.234960218817962,negative,Granulicatella
328,PC3,69,3.3355774429551146,positive,Haemophilus
329,PC3,70,1.2270362669614792,negative,Helicobacter
330,PC3,71,19.456329470763894,positive,Klebisiella pneumoniae et rel.
331,PC3,72,858.8080968845347,positive,Lachnobacillus bovis et rel.
332,PC3,73,488.14496897638924,positive,Lachnospira pectinoschiza et rel.
333,PC3,74,22.059903035556466,negative,Lactobacillus catenaformis et rel.
334,PC3,75,153.6978433714481,positive,Lactobacillus gasseri et rel.
335,PC3,76,25.250301376511505,negative,Lactobacillus plantarum et rel.
336,PC3,77,26.687946953544923,negative,Lactobacillus salivarius et rel.
337,PC3,78,0.4943326811810048,positive,Lactococcus
338,PC3,79,7.81545851472854,positive,Leminorella
339,PC3,80,34.41265456725081,positive,Megamonas hypermegale et rel.
340,PC3,81,21.531721314342363,positive,Megasphaera elsdenii et rel.
341,PC3,82,0.1830960892658125,positive,Methylobacterium
342,PC3,83,0.4005506158596352,negative,Micrococcaceae
343,PC3,84,79.95611282339841,positive,Mitsuokella multiacida et rel.
344,PC3,85,1.3683481665519228,negative,Moraxellaceae
345,PC3,86,1.0048408385358467,negative,Novosphingobium
346,PC3,87,90.83431001650968,positive,Oceanospirillum
347,PC3,88,4495.058040509106,negative,Oscillospira guillermondii et rel.
348,PC3,89,231.20890653486094,negative,Outgrouping clostridium cluster XIVa
349,PC3,90,25.300114830853182,positive,Oxalobacter formigenes et rel.
350,PC3,91,13.649631387502982,negative,Papillibacter cinnamivorans et rel.
351,PC3,92,2170.795765914961,positive,Parabacteroides distasonis et rel.
352,PC3,93,38.20781781525213,negative,Peptococcus niger et rel.
353,PC3,94,10.632392242272397,negative,Peptostreptococcus anaerobius et rel.
354,PC3,95,3.0727510220934127,negative,Peptostreptococcus micros et rel.
355,PC3,96,139.70734984899207,positive,Phascolarctobacterium faecium et rel.
356,PC3,97,1999.8547642508395,positive,Prevotella melaninogenica et rel.
357,PC3,98,415.02517981878617,positive,Prevotella oralis et rel.
358,PC3,99,8.604098889421818,positive,Prevotella ruminicola et rel.
359,PC3,100,1237.9461147002314,positive,Prevotella tannerae et rel.
360,PC3,101,4.579793075568937,negative,Propionibacterium
361,PC3,102,3.788137646860095,negative,Proteus et rel.
362,PC3,103,1.0593421496576023,negative,Pseudomonas
363,PC3,104,400.8352331159588,positive,Roseburia intestinalis et rel.
364,PC3,105,462.61331283265923,negative,Ruminococcus bromii et rel.
365,PC3,106,1377.1993348456201,positive,Ruminococcus callidus et rel.
366,PC3,107,264.0273360391576,negative,Ruminococcus gnavus et rel.
367,PC3,108,336.2468318352556,negative,Ruminococcus lactaris et rel.
368,PC3,109,6093.8755621489445,negative,Ruminococcus obeum et rel.
369,PC3,110,42.681639036982176,negative,Serratia
370,PC3,111,6162.953142524718,negative,Sporobacter termitidis et rel.
371,PC3,112,1.229759434562522,negative,Staphylococcus
372,PC3,113,782.3951788364299,negative,Streptococcus bovis et rel.
373,PC3,114,72.6149600904167,negative,Streptococcus intermedius et rel.
374,PC3,115,159.39740787717824,negative,Streptococcus mitis et rel.
375,PC3,116,5248.645456395275,negative,Subdoligranulum variable at rel.
376,PC3,117,1065.1674345771671,positive,Sutterella wadsworthia et rel.
377,PC3,118,839.8360977501729,positive,Tannerella et rel.
378,PC3,119,13.340758996193696,positive,Uncultured Bacteroidetes
379,PC3,120,29.556245353451082,positive,Uncultured Chroococcales
380,PC3,121,2184.0577081250444,negative,Uncultured Clostridium (sensu stricto)les I
381,PC3,122,1216.0760120813684,negative,Uncultured Clostridium (sensu stricto)les II
382,PC3,123,185.228977860906,negative,Uncultured Mollicutes
383,PC3,124,7.81750580919772,negative,Uncultured Selenomonadaceae
384,PC3,125,121.01614034761435,positive,Veillonella
385,PC3,126,4.221406869320854,negative,Vibrio
386,PC3,127,0.9539682041264508,positive,Weissella et rel.
387,PC3,128,7.38479503778483,positive,Wissella et rel.
388,PC3,129,9.864282393671989,positive,Xanthomonadaceae
389,PC3,130,0.5217900420770336,negative,Yersinia et rel.
390,PC4,1,4.599127796776249,positive,Actinomycetaceae
391,PC4,2,1.6730939611982476,positive,Aerococcus
392,PC4,3,2.9157745228409264,positive,Aeromonas
393,PC4,4,120.082693240362,positive,Akkermansia
394,PC4,5,17.79070002190997,negative,Alcaligenes faecalis et rel.
395,PC4,6,2354.8927863901313,negative,Allistipes et rel.
396,PC4,7,0.8648628315839673,positive,Anaerobiospirillum
397,PC4,8,10.200550169829743,positive,Anaerofustis
398,PC4,9,3427.5210861187006,positive,Anaerostipes caccae et rel.
399,PC4,10,276.68044894959075,positive,Anaerotruncus colihominis et rel.
400,PC4,11,226.70321873573118,positive,Anaerovorax odorimutans et rel.
401,PC4,12,5.929585430476848,positive,Aneurinibacillus
402,PC4,13,5.245267053775457,negative,Aquabacterium
403,PC4,14,1.4349519014239567,positive,Asteroleplasma et rel.
404,PC4,15,5.414788448830911,positive,Atopobium
405,PC4,16,5.27349336644704,positive,Bacillus
406,PC4,17,1876.310008361787,negative,Bacteroides fragilis et rel.
407,PC4,18,10.772352725419822,negative,Bacteroides intestinalis et rel.
408,PC4,19,975.3229755448483,negative,Bacteroides ovatus et rel.
409,PC4,20,253.8430752060734,negative,Bacteroides plebeius et rel.
410,PC4,21,153.9606660124047,negative,Bacteroides splachnicus et rel.
411,PC4,22,95.70890459264518,negative,Bacteroides stercoris et rel.
412,PC4,23,983.2897245261495,negative,Bacteroides uniformis et rel.
413,PC4,24,22778.54044207285,negative,Bacteroides vulgatus et rel.
414,PC4,25,2997.4931144075463,positive,Bifidobacterium
415,PC4,26,0.5950331376583659,positive,Bilophila et rel.
416,PC4,27,1.008307688223396,positive,Brachyspira
417,PC4,28,1239.888033690775,positive,Bryantella formatexigens et rel.
418,PC4,29,7.8684340349597015,positive,Bulleidia moorei et rel.
419,PC4,30,14.80321537949097,negative,Burkholderia
420,PC4,31,2530.6426678011308,positive,Butyrivibrio crossotus et rel.
421,PC4,32,8.945168612667182,positive,Campylobacter
422,PC4,33,70.03123481578226,negative,Catenibacterium mitsuokai et rel.
423,PC4,34,182.35422755696405,negative,Clostridium (sensu stricto)
424,PC4,35,5341.733689884782,positive,Clostridium cellulosi et rel.
425,PC4,36,268.03605094985966,positive,Clostridium colinum et rel.
426,PC4,37,1990.9206078441691,negative,Clostridium difficile et rel.
427,PC4,38,1.6752254207676218,positive,Clostridium felsineum et rel.
428,PC4,39,3142.739475145042,positive,Clostridium leptum et rel.
429,PC4,40,1377.2891583810026,positive,Clostridium nexile et rel.
430,PC4,41,2610.6232264042746,positive,Clostridium orbiscindens et rel.
431,PC4,42,4.035641345403126,negative,Clostridium ramosum et rel.
432,PC4,43,1447.4142225022592,positive,Clostridium sphenoides et rel.
433,PC4,44,356.89098912219566,positive,Clostridium stercorarium et rel.
